OBJECTID,PointID,Accuracy,Type,ObsID,ObsID_1,EO_ID,Species,Year,Month,Day,TimeStart,TimeEnd,UseID,ExtDB,ExtDBID,ExtJoinFie,ExtJoinVal,POINT_X,POINT_Y
4232,Point_4637,10.00000000000,Animal Location,4881,4881,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],527A,528181.22197800000,4980770.23342000000
4233,Point_4638,11.00000000000,Animal Location,4882,4882,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],617A,525287.69670000000,4973332.16726000000
4234,Point_2253,12.00000000000,Animal Location,2253,2253,7115,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],277A,528428.00000000000,4972667.96748000000
4235,Point_4639,2.50000000000,Animal Location,4883,4883,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],457A,525798.46756000000,4967927.95310000000
4236,Point_2338,12.00000000000,Animal Location,2338,2338,7149,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],305A,533399.00000000000,4962870.00000000000
4237,Point_2021,12.00000000000,Animal Location,2021,2021,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],199A,523145.00000000000,4962960.00000000000
4238,Point_1918,12.00000000000,Animal Location,1918,1918,6641,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],199B,523419.00000000000,4963250.00000000000
4239,Point_4640,12.50000000000,Animal Location,4884,4884,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],339C,510111.00000000000,4921670.00000000000
4240,Point_4641,12.50000000000,Animal Location,4885,4885,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],339A,510122.00000000000,4920140.00000000000
4241,Point_4642,12.50000000000,Animal Location,4887,4887,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],339B,513448.00000000000,4923150.00000000000
4242,Point_4643,12.50000000000,Animal Location,4886,4886,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],339D,511140.00000000000,4921150.00000000000
4243,Point_4644,10.00000000000,Animal Location,4888,4888,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],421A,521861.75744000000,4921804.20876000000
4244,Point_4645,10.00000000000,Animal Location,4890,4890,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],422A,522399.39591900000,4917651.77807000000
4245,Point_4646,8.50000000000,Animal Location,4889,4889,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],422C,521665.32100000000,4917901.26900000000
4246,Point_4647,10.00000000000,Animal Location,4891,4891,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],422B,521455.34500000000,4917196.17000000000
4247,Point_1609,12.00000000000,Animal Location,1609,1609,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],020C,520270.00000000000,4918970.00000000000
4248,Point_1607,12.00000000000,Animal Location,1607,1607,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],020A,520456.00000000000,4918850.00000000000
4249,Point_1610,12.00000000000,Animal Location,1610,1610,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],020D,521212.15424400000,4919495.85093000000
4250,Point_1608,12.00000000000,Animal Location,1608,1608,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],020B,521195.00000000000,4919550.00000000000
4251,Point_4648,12.50000000000,Animal Location,4892,4892,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],020E,520460.00000000000,4918770.00000000000
4252,Point_1612,12.00000000000,Animal Location,1612,1612,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],021B,525042.40112100000,4915124.99121000000
4253,Point_1613,12.00000000000,Animal Location,1613,1613,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],021C,525356.00000000000,4914840.00000000000
4254,Point_1983,12.00000000000,Animal Location,1983,1983,4619,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],021D,525340.00000000000,4914850.00000000000
4255,Point_1611,12.00000000000,Animal Location,1611,1611,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],293A,526575.00000000000,4913220.00000000000
4256,Point_4649,12.50000000000,Animal Location,4893,4893,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],293B,525725.93181200000,4912501.21501000000
4257,Point_4650,12.50000000000,Animal Location,4894,4894,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],312B,520363.00000000000,4908660.00000000000
4258,Point_4651,12.50000000000,Animal Location,4895,4895,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],312A,521375.00000000000,4908820.00000000000
4259,Point_4652,7.00000000000,Animal Location,4896,4896,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],312C,521582.46219700000,4908814.33927000000
4260,Point_2248,12.00000000000,Animal Location,2248,2248,3952,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],210D,518022.80762400000,4912032.46545000000
4261,Point_2074,12.00000000000,Animal Location,2074,2074,4703,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],210B,515921.00000000000,4912080.00000000000
4262,Point_2055,12.00000000000,Animal Location,2055,2055,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],210A,516062.37259500000,4911743.08123000000
4263,Point_2094,12.00000000000,Animal Location,2094,2094,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],210C,514846.00000000000,4912620.00000000000
4264,Point_2307,12.00000000000,Animal Location,2307,2307,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],210E,515721.48722500000,4912598.56212000000
4265,Point_4653,12.50000000000,Animal Location,4897,4897,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],210F,514861.18153700000,4912592.65680000000
4292,Point_4680,12.50000000000,Animal Location,4916,4916,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],362A,508941.00000000000,4912350.00000000000
4293,Point_4681,12.50000000000,Animal Location,4918,4918,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],362B,508571.06300000000,4911974.00000000000
4294,Point_4682,10.00000000000,Animal Location,4919,4919,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],362C,509118.80000000000,4912183.31200000000
4295,Point_2130,12.00000000000,Animal Location,2130,2130,7434,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],250A,506090.00000000000,4909220.00000000000
4296,Point_4683,7.00000000000,Animal Location,4920,4920,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],250B,506078.48900000000,4909118.74300000000
4297,Point_4684,7.00000000000,Animal Location,4921,4921,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],340D,508673.34285500000,4904987.45869000000
4298,Point_4685,12.50000000000,Animal Location,4922,4922,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],340A,508324.25421500000,4904728.20364000000
4299,Point_4686,12.50000000000,Animal Location,4926,4926,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],340B,508053.31175100000,4903423.80946000000
4300,Point_4687,8.00000000000,Animal Location,4927,4927,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],340C,507595.82300000000,4902803.76500000000
4301,Point_4688,7.00000000000,Animal Location,4932,4932,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],306B,491083.96381500000,4900927.63509000000
4302,Point_2343,12.00000000000,Animal Location,2343,2343,1021,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],306A,491550.56546200000,4900088.87522000000
4303,Point_4689,12.50000000000,Animal Location,4933,4933,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],361A,495942.00000000000,4894380.00000000000
4304,Point_4690,10.00000000000,Animal Location,4934,4934,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],016G,501534.72088600000,4891356.61491000000
4305,Point_2026,12.00000000000,Animal Location,2026,2026,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],016C,501481.00000000000,4891140.00000000000
4306,Point_1930,12.00000000000,Animal Location,1930,1930,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],016A,501482.87660200000,4891045.13788000000
4307,Point_1931,12.00000000000,Animal Location,1931,1931,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],016B,501291.00000000000,4891010.00000000000
4308,Point_2321,12.00000000000,Animal Location,2321,2321,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],016D,501440.83161600000,4891072.15529000000
4309,Point_4691,12.50000000000,Animal Location,4935,4935,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],016E,501348.33800000000,4891009.33800000000
4310,Point_4692,4.00000000000,Animal Location,4936,4936,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],016F,501361.27300000000,4891003.54600000000
4311,Point_4693,10.00000000000,Animal Location,4937,4937,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],409A,478436.24300000000,4893748.29800000000
4312,Point_4694,12.50000000000,Animal Location,4938,4938,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],403A,470017.76577900000,4893461.60427000000
4313,Point_4695,10.00000000000,Animal Location,4939,4939,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],501A,508682.29002100000,4852654.34592000000
4314,Point_4696,8.50000000000,Animal Location,4940,4940,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],501B,508698.16590400000,4852944.55867000000
4315,Point_4697,12.50000000000,Animal Location,4941,4941,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],400A,469087.88499900000,4874007.86277000000
4316,Point_1849,12.00000000000,Animal Location,1849,1849,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],105A,465404.00000000000,4873330.00000000000
4317,Point_1993,12.00000000000,Animal Location,1993,1993,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],191A,493443.00000000000,4868500.00000000000
4318,Point_2196,12.00000000000,Animal Location,2196,2196,6306,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],191B,493464.63337300000,4868473.20906000000
4319,Point_4698,10.00000000000,Animal Location,4942,4942,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],191C,493633.14000000000,4869249.90400000000
4320,Point_4699,7.00000000000,Animal Location,4943,4943,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],472A,495388.36800000000,4873336.88400000000
4321,Point_4700,12.50000000000,Animal Location,4981,4981,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],395A,489874.00000000000,4859450.00000000000
4322,Point_4701,10.00000000000,Animal Location,4980,4980,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],395B,489989.68747600000,4858972.37539000000
4323,Point_4702,12.50000000000,Animal Location,4944,4944,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],328A,527655.89937600000,4877805.64114000000
4324,Point_4703,10.00000000000,Animal Location,4945,4945,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],328B,527668.81300000000,4877002.76100000000
4325,Point_4704,4.00000000000,Animal Location,4950,4950,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],575A,533485.71304800000,4887441.73729000000
4326,Point_4705,12.50000000000,Animal Location,4949,4949,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],326B,533496.57443600000,4889554.70792000000
4327,Point_1912,12.00000000000,Animal Location,1912,1912,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],504B,531169.41154800000,4873822.93520000000
4328,Point_4706,7.00000000000,Animal Location,4946,4946,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],504A,531770.45865100000,4873521.10118000000
4329,Point_4707,4.00000000000,Animal Location,4947,4947,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],504C,531747.89300000000,4873492.96200000000
4330,Point_4708,2.00000000000,Animal Location,4983,4983,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],572B,527722.78058100000,4872395.29010000000
4331,Point_4709,4.00000000000,Animal Location,4982,4982,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],572A,527626.75321200000,4872372.95431000000
4332,Point_1911,12.00000000000,Animal Location,1911,1911,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],146A,530939.00000000000,4876870.00000000000
4333,Point_1933,12.00000000000,Animal Location,1933,1933,4143,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],146C,531156.00000000000,4877540.00000000000
4334,Point_4710,10.00000000000,Animal Location,4948,4948,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],146D,530901.51608700000,4876350.91040000000
4335,Point_4711,12.50000000000,Animal Location,4984,4984,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],402A,539131.00000000000,4883520.00000000000
4336,Point_1932,12.00000000000,Animal Location,1932,1932,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],152B,540624.00000000000,4885690.00000000000
4337,Point_1991,12.00000000000,Animal Location,1991,1991,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],152C,540600.00000000000,4885660.00000000000
4338,Point_2251,12.00000000000,Animal Location,2251,2251,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],152D,540686.00000000000,4885740.00000000000
4339,Point_4712,12.50000000000,Animal Location,4956,4956,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],152E,540640.00000000000,4885620.00000000000
4340,Point_4713,12.50000000000,Animal Location,4955,4955,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],152F,540642.44133900000,4885655.63889000000
4341,Point_4714,12.50000000000,Animal Location,4951,4951,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],370A,541588.00000000000,4888640.00000000000
4342,Point_4715,5.00000000000,Animal Location,4952,4952,0,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],370B,541142.10913200000,4887968.39259000000
4345,Point_4718,10.00000000000,Animal Location,4953,4953,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],508A,542064.26094400000,4890998.75944000000
4346,Point_4719,3.00000000000,Animal Location,4954,4954,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],508B,542046.89980400000,4890982.48938000000
4347,Point_4720,10.00000000000,Animal Location,4957,4957,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],429B,543151.31400000000,4892713.65100000000
4348,Point_4721,4.00000000000,Animal Location,4958,4958,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],429C,543057.65100000000,4892648.56300000000
4349,Point_4722,10.00000000000,Animal Location,4959,4959,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],429A,542952.87600000000,4892394.56300000000
4350,Point_4723,8.50000000000,Animal Location,4960,4960,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],429D,543999.57000000000,4891861.42600000000
4351,Point_4724,10.00000000000,Animal Location,4961,4961,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],307B,544674.79100000000,4890872.00300000000
4352,Point_4725,12.50000000000,Animal Location,4962,4962,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],307A,544920.00000000000,4891000.00000000000
4353,Point_2340,12.00000000000,Animal Location,2340,2340,2273,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],307C,544757.55700000000,4890949.43900000000
4354,Point_2019,12.00000000000,Animal Location,2019,2019,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],198A,545988.75292500000,4886019.88452000000
4355,Point_2254,12.00000000000,Animal Location,2254,2254,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],198C,545965.21671500000,4885997.83765000000
4356,Point_2020,12.00000000000,Animal Location,2020,2020,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],198B,545901.41331100000,4885999.11320000000
4357,Point_4726,12.50000000000,Animal Location,4987,4987,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],198D,545965.35557100000,4885993.09303000000
4358,Point_4727,7.00000000000,Animal Location,4975,4975,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],505C,549659.01918200000,4887951.70389000000
4359,Point_1617,12.00000000000,Animal Location,1617,1617,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],505A,550353.79550700000,4888142.57632000000
4360,Point_1618,12.00000000000,Animal Location,1618,1618,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],505B,550382.42890500000,4888078.59066000000
4361,Point_4728,12.50000000000,Animal Location,4978,4978,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],633A,551023.65853200000,4886224.36236000000
4362,Point_4729,8.50000000000,Animal Location,4977,4977,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],633B,550894.27623800000,4886075.86112000000
4363,Point_2135,12.00000000000,Animal Location,2135,2135,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],023C,551229.22122700000,4886878.41658000000
4364,Point_4730,8.50000000000,Animal Location,4976,4976,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],023G,551241.96215400000,4886921.22028000000
4365,Point_2107,12.00000000000,Animal Location,2107,2107,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],150C,540763.00000000000,4894320.00000000000
4366,Point_2151,12.00000000000,Animal Location,2151,2151,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],150D,540752.00000000000,4894280.00000000000
4367,Point_1953,12.00000000000,Animal Location,1953,1953,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],150B,541016.00000000000,4894230.00000000000
4368,Point_1916,12.00000000000,Animal Location,1916,1916,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],430C,542114.51724500000,4896488.92495000000
4369,Point_4731,5.00000000000,Animal Location,4964,4964,0,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],430B,543199.13300000000,4895520.71400000000
4370,Point_4732,10.00000000000,Animal Location,4963,4963,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],430A,543192.70800000000,4895544.41200000000
4371,Point_1621,12.00000000000,Animal Location,1621,1621,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],024C,550093.32228400000,4892239.64936000000
4372,Point_1619,12.00000000000,Animal Location,1619,1619,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],024A,550296.18011100000,4892232.13259000000
4373,Point_1620,12.00000000000,Animal Location,1620,1620,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],574B,551984.00000000000,4890850.00000000000
4374,Point_4733,10.00000000000,Animal Location,4974,4974,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],024D,550272.06112400000,4892253.57386000000
4375,Point_4734,10.00000000000,Animal Location,4972,4972,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],669A,551260.52405700000,4893084.22392000000
4376,Point_4735,8.50000000000,Animal Location,4973,4973,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],574A,552734.28314200000,4891152.42999000000
4377,Point_2348,12.50000000000,Animal Location,2348,2348,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],313A,550599.22190800000,4883172.15663000000
4378,Point_4736,4.00000000000,Animal Location,4988,4988,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],313B,550669.84193800000,4883030.25722000000
4379,Point_4737,4.00000000000,Animal Location,4989,4989,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],313C,550662.09499600000,4883018.19647000000
4380,Point_2203,12.00000000000,Animal Location,2203,2203,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],261A,550499.46920900000,4899638.73588000000
4381,Point_4738,12.50000000000,Animal Location,4968,4968,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],404A,470567.53183100000,4904208.54642000000
4382,Point_4739,12.50000000000,Animal Location,4969,4969,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],336A,485676.47383400000,4915841.26995000000
4383,Point_4740,12.50000000000,Animal Location,4979,4979,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],392A,504118.97039700000,4959000.27509000000
4384,Point_4741,10.00000000000,Animal Location,4966,4966,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],394B,525009.80000000000,4902330.56300000000
4385,Point_4742,12.50000000000,Animal Location,4965,4965,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],394A,525156.00000000000,4902140.00000000000
4386,Point_4743,7.00000000000,Animal Location,4967,4967,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],394C,525128.66100000000,4902598.44000000000
4387,Point_2320,12.00000000000,Animal Location,2320,2320,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],254E,559855.00000000000,4899600.00000000000
4388,Point_2270,12.00000000000,Animal Location,2270,2270,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],254D,560096.00000000000,4899340.00000000000
4389,Point_2246,12.00000000000,Animal Location,2246,2246,2529,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],254C,560224.00000000000,4899330.00000000000
4390,Point_4744,12.50000000000,Animal Location,4970,4970,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],254F,560182.00000000000,4899390.00000000000
4391,Point_4745,10.00000000000,Animal Location,4971,4971,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],445A,558467.52900000000,4903647.21800000000
4392,Point_2239,12.00000000000,Animal Location,2239,2239,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],222C,622446.00000000000,4969100.00000000000
4393,Point_2202,12.00000000000,Animal Location,2202,2202,6334,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],222B,622312.00000000000,4969220.00000000000
4394,Point_2088,12.00000000000,Animal Location,2088,2088,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],222A,622437.20516000000,4968908.67784000000
4395,Point_4746,10.00000000000,Animal Location,4991,4991,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],222D,621135.98275900000,4968676.68988000000
4396,Point_4747,10.00000000000,Animal Location,4990,4990,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],222E,621326.69269700000,4971029.39466000000
4397,Point_1937,12.00000000000,Animal Location,1937,1937,5867,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],160A,618406.34602200000,4968793.75706000000
4398,Point_4748,10.00000000000,Animal Location,4995,4995,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],532A,475436.64918400000,4846747.59611000000
4399,Point_4749,7.00000000000,Animal Location,4992,4992,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],463A,533713.28199300000,4980102.02436000000
4400,Point_4750,2.00000000000,Animal Location,4993,4993,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],624A,588135.00000000000,4950268.00000000000
4401,Point_4751,2.00000000000,Animal Location,4994,4994,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],452A,597243.00000000000,4956956.00000000000
4402,Point_2128,12.00000000000,Animal Location,2128,2128,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],239A,561017.00000000000,4978060.00000000000
4403,Point_4752,12.50000000000,Animal Location,4996,4996,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],239B,561022.00000000000,4978010.00000000000
4404,Point_1965,12.00000000000,Animal Location,1965,1965,1445,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],172A,542694.15311900000,5003838.26366000000
4405,Point_2168,12.00000000000,Animal Location,2168,2168,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],259A,605430.00000000000,5007360.00000000000
